Key,2014,2013,2012,2011,Start,Grade,Pay/Free/Unk/NA,APC,Note,Subject,Group,Area
AF153999,3,15,14,,2012,A,F,$0 ,,Education,SS,H
AF155890,10,15,15,,2012,A,F,$0 ,,Education,SS,H
AF187044,9,18,16,,2012,A,F,$0 ,,Education,SS,H
AF191447,14,19,15,,2012,A,F,$0 ,,Education,SS,H
AF268572,13,26,23,,2012,A,F,$0 ,,Education,SS,H
AF313825,20,31,28,,2012,A,F,$0 ,,Education,SS,H
AF373898,31,37,17,,2012,A,F,$0 ,,Education,SS,H
AF51237,,5,4,,2012,A,F,$0 ,,Education,SS,H
AF68005,5,5,6,,2012,A,F,$0 ,,Education,SS,H
AF97177,2,9,4,,2012,A,F,$0 ,,Education,SS,H
AF118932,8,11,,,2013,A,F,$0 ,for now,Education,SS,H
AF14388,9,14,,,2013,A,F,$0 ,,Education,SS,H
AF202231,15,20,,,2013,A,F,$0 ,,Education,SS,H
AF397179,39,12,,,2013,A,F,$0 ,,Education,SS,H
AF43651,,4,,,2013,A,F,$0 ,,Education,SS,H
AF79992,4,7,,,2013,A,F,$0 ,,Education,SS,H
AF82871,8,,,,2014,A,F,$0 ,,Education,SS,H
AF214795,9,21,19,13,1957,A,F,$0 ,,Engineering,E&T,S
AF439027,26,43,30,24,1979,A,F,$0 ,,Engineering,E&T,S
AF132992,8,10,,13,1980,A,F,$0 ,,Engineering,E&T,S
AF568300,15,37,43,56,1981,A,F,$0 ,,Engineering,E&T,S
AF155628,116,155,38,39,1988,A,F,$0 ,,Engineering,E&T,S
AF1052126,48,105,80,58,1993,A,F,$0 ,,Engineering,E&T,S
AF604103,51,58,60,60,1997,A,F,$0 ,,Engineering,E&T,S
AF217102,13,21,12,12,1998,A,F,$0 ,,Engineering,E&T,S
AF435474,23,43,34,34,1998,A,F,$0 ,,Engineering,E&T,S
AF175280,8,15,17,15,1999,A,F,$0 ,,Engineering,E&T,S
AF255600,8,16,25,15,1999,A,F,$0 ,,Engineering,E&T,S
AF108509,7,10,7,7,2000,A,F,$0 ,,Engineering,E&T,S
AF1132833,20,113,69,88,2000,A,F,$0 ,,Engineering,E&T,S
AF2619486,127,190,166,261,2000,A,F,$0 ,,Engineering,E&T,S
AF313488,10,28,30,31,2000,A,F,$0 ,,Engineering,E&T,S
AF588035,23,58,51,52,2000,A,F,$0 ,,Engineering,E&T,S
AF601549,30,60,60,60,2000,A,F,$0 ,,Engineering,E&T,S
AF1025110,44,102,94,94,2001,A,F,$0 ,,Engineering,E&T,S
AF271712,3,27,15,15,2002,A,F,$0 ,,Engineering,E&T,S
AF368657,20,36,34,25,2002,A,F,$0 ,,Engineering,E&T,S
AF508180,13,46,50,26,2002,A,F,$0 ,,Engineering,E&T,S
AF527118,28,52,19,14,2002,A,F,$0 ,,Engineering,E&T,S
AF574584,25,57,42,50,2002,A,F,$0 ,,Engineering,E&T,S
AF583490,24,58,46,44,2002,A,F,$0 ,,Engineering,E&T,S
AF2438101,82,194,166,243,2003,A,F,$0 ,,Engineering,E&T,S
AF727351,34,72,53,30,2003,A,F,$0 ,,Engineering,E&T,S
AF151855,8,15,13,13,2004,A,F,$0 ,,Engineering,E&T,S
AF215284,7,21,21,21,2004,A,F,$0 ,,Engineering,E&T,S
AF977916,15,97,64,66,2004,A,F,$0 ,,Engineering,E&T,S
AF221789,14,22,19,17,2005,A,F,$0 ,,Engineering,E&T,S
AF384625,16,36,38,35,2005,A,F,$0 ,,Engineering,E&T,S
AF402193,35,27,40,30,2005,A,F,$0 ,,Engineering,E&T,S
AF1409193,18,47,58,140,2006,A,F,$0 ,,Engineering,E&T,S
AF209802,10,19,18,20,2006,A,F,$0 ,,Engineering,E&T,S
AF227355,8,22,12,16,2006,A,F,$0 ,,Engineering,E&T,S
AF377968,21,37,27,32,2006,A,F,$0 ,,Engineering,E&T,S
AF41858,5,11,32,41,2006,A,F,$0 ,for now,Engineering,E&T,S
AF44770,27,42,44,43,2006,A,F,$0 ,,Engineering,E&T,S
AF648183,37,63,64,46,2006,A,F,$0 ,,Engineering,E&T,S
AF232023,10,18,18,23,2007,A,F,$0 ,,Engineering,E&T,S
AF35556,17,35,35,33,2007,A,F,$0 ,,Engineering,E&T,S
AF434527,24,43,43,27,2007,A,F,$0 ,,Engineering,E&T,S
AF498271,30,35,49,,2007,A,F,$0 ,,Engineering,E&T,S
AF634756,4,30,41,63,2007,A,F,$0 ,,Engineering,E&T,S
AF664100,15,66,26,22,2007,A,F,$0 ,,Engineering,E&T,S
AF712696,44,71,50,53,2007,A,F,$0 ,,Engineering,E&T,S
AF1124751,54,112,52,25,2008,A,F,$0 ,,Engineering,E&T,S
AF209340,50,98,111,209,2008,A,F,$0 ,,Engineering,E&T,S
AF249889,,11,24,22,2008,A,F,$0 ,,Engineering,E&T,S
AF41879,20,40,41,28,2008,A,F,$0 ,,Engineering,E&T,S
AF672208,36,67,54,55,2008,A,F,$0 ,,Engineering,E&T,S
AF674887,8,67,26,28,2008,A,F,$0 ,,Engineering,E&T,S
AF32226,2,27,32,17,2009,A,F,$0 ,,Engineering,E&T,S
AF33747,15,30,33,32,2009,A,F,$0 ,,Engineering,E&T,S
AF361625,14,28,34,36,2009,A,F,$0 ,,Engineering,E&T,S
AF376633,19,37,32,36,2009,A,F,$0 ,,Engineering,E&T,S
AF586036,34,41,58,20,2009,A,F,$0 ,,Engineering,E&T,S
AF765706,12,24,24,76,2009,A,F,$0 ,,Engineering,E&T,S
AF159660,7,15,10,14,2010,A,F,$0 ,,Engineering,E&T,S
AF173656,4,8,16,17,2010,A,F,$0 ,,Engineering,E&T,S
AF175023,9,17,15,14,2010,A,F,$0 ,for now,Engineering,E&T,S
AF20244,,20,6,5,2010,A,F,$0 ,,Engineering,E&T,S
AF217085,11,21,21,21,2010,A,F,$0 ,,Engineering,E&T,S
AF273353,6,19,27,10,2010,A,F,$0 ,for now,Engineering,E&T,S
AF30330,8,30,28,30,2010,A,F,$0 ,,Engineering,E&T,S
AF305671,11,30,24,12,2010,A,F,$0 ,,Engineering,E&T,S
AF316492,5,31,10,26,2010,A,F,$0 ,for now,Engineering,E&T,S
AF319475,5,24,31,17,2010,A,F,$0 ,for now,Engineering,E&T,S
AF344406,20,34,26,27,2010,A,F,$0 ,,Engineering,E&T,S
AF356354,2,32,35,,2010,A,F,$0 ,,Engineering,E&T,S
AF413279,10,13,21,41,2010,A,F,$0 ,for now,Engineering,E&T,S
AF462755,9,23,40,46,2010,A,F,$0 ,for now,Engineering,E&T,S
AF506600,23,50,44,42,2010,A,F,$0 ,,Engineering,E&T,S
AF533582,8,32,53,36,2010,A,F,$0 ,,Engineering,E&T,S
AF546554,14,20,54,19,2010,A,F,$0 ,for now,Engineering,E&T,S
AF589770,29,58,23,22,2010,A,F,$0 ,,Engineering,E&T,S
AF601723,12,36,60,21,2010,A,F,$0 ,for now,Engineering,E&T,S
AF735921,14,46,73,60,2010,A,F,$0 ,,Engineering,E&T,S
AF107700,5,10,10,5,2011,A,F,$0 ,,Engineering,E&T,S
AF145309,7,14,14,7,2011,A,F,$0 ,,Engineering,E&T,S
AF149794,5,12,14,14,2011,A,F,$0 ,,Engineering,E&T,S
AF18392,16,18,13,18,2011,A,F,$0 ,,Engineering,E&T,S
AF232133,10,6,23,19,2011,A,F,$0 ,for now,Engineering,E&T,S
AF266892,11,26,16,19,2011,A,F,$0 ,for now,Engineering,E&T,S
AF28358,13,28,28,27,2011,A,F,$0 ,,Engineering,E&T,S
AF348651,8,16,34,12,2011,A,F,$0 ,for now,Engineering,E&T,S
AF371779,29,37,22,11,2011,A,F,$0 ,,Engineering,E&T,S
AF376340,9,37,31,23,2011,A,F,$0 ,,Engineering,E&T,S
AF5497,,4,5,5,2011,A,F,$0 ,,Engineering,E&T,S
AF113268,,5,11,,2012,A,F,$0 ,,Engineering,E&T,S
AF129593,11,12,5,,2012,A,F,$0 ,,Engineering,E&T,S
AF18704,16,18,3,,2012,A,F,$0 ,for now,Engineering,E&T,S
AF201068,5,20,14,,2012,A,F,$0 ,,Engineering,E&T,S
AF212838,21,18,3,,2012,A,F,$0 ,for now,Engineering,E&T,S
AF397080,3,39,29,,2012,A,F,$0 ,,Engineering,E&T,S
AF775041,53,77,42,,2012,A,F,$0 ,,Engineering,E&T,S
AF92267,8,9,3,,2012,A,F,$0 ,for now,Engineering,E&T,S
AF106659,8,10,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF116318,11,11,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF1182356,10,118,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF148339,11,14,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF171075,17,7,,,2013,A,F,$0 ,,Engineering,E&T,S
AF179240,10,17,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF278231,7,27,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF329225,12,32,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF387803,20,38,,,2013,A,F,$0 ,,Engineering,E&T,S
AF74949,6,7,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF78249,7,7,,,2013,A,F,$0 ,for now,Engineering,E&T,S
AF196019,12,19,16,12,1970,A,F,$0 ,,History,H,H
AF139614,11,12,13,10,1976,A,F,$0 ,,History,H,H
AF13239,,13,10,12,1982,A,F,$0 ,,History,H,H
AF129238,4,9,12,11,1989,A,F,$0 ,,History,H,H
AF216711,10,21,19,21,1989,A,F,$0 ,,History,H,H
AF7236983,353,522,674,723,1990,A,F,$0 ,,History,H,H
AF2991677,141,251,294,299,1993,A,F,$0 ,,History,H,H
AF203599,11,20,20,20,1994,A,F,$0 ,,History,H,H
AF116967,,9,11,10,1996,A,F,$0 ,,History,H,H
AF179732,84,164,179,174,1996,A,F,$0 ,,History,H,H
AF356788,13,28,35,26,1997,A,F,$0 ,,History,H,H
AF134830,13,8,,,1998,A,F,$0 ,,History,H,H
AF203709,6,20,18,18,1999,A,F,$0 ,,History,H,H
AF403673,8,18,40,40,1999,A,F,$0 ,,History,H,H
AF129930,6,12,12,11,2000,A,F,$0 ,,History,H,H
AF207981,10,18,16,20,2000,A,F,$0 ,,History,H,H
AF258875,11,25,24,15,2000,A,F,$0 ,,History,H,H
AF269879,10,25,25,26,2000,A,F,$0 ,,History,H,H
AF343397,,21,34,21,2000,A,F,$0 ,,History,H,H
AF117859,4,11,10,10,2001,A,F,$0 ,,History,H,H
AF247457,10,19,21,24,2001,A,F,$0 ,,History,H,H
AF39574,15,25,39,27,2001,A,F,$0 ,,History,H,H
AF141316,7,9,14,12,2003,A,F,$0 ,,History,H,H
AF151220,7,14,15,14,2003,A,F,$0 ,,History,H,H
AF347753,,34,17,12,2003,A,F,$0 ,,History,H,H
AF421833,22,42,37,42,2003,A,F,$0 ,,History,H,H
AF81108,4,8,7,7,2003,A,F,$0 ,,History,H,H
AF116859,,11,10,8,2004,A,F,$0 ,,History,H,H
AF126218,9,10,12,6,2004,A,F,$0 ,,History,H,H
AF153894,5,13,11,15,2004,A,F,$0 ,,History,H,H
AF248520,,14,24,19,2004,A,F,$0 ,,History,H,H
AF253027,,20,25,24,2004,A,F,$0 ,,History,H,H
AF353597,15,35,32,31,2004,A,F,$0 ,,History,H,H
AF366138,2,36,30,33,2004,A,F,$0 ,,History,H,H
AF112786,9,11,10,9,2005,A,F,$0 ,,History,H,H
AF131469,3,9,11,13,2005,A,F,$0 ,,History,H,H
AF141888,5,12,14,13,2005,A,F,$0 ,,History,H,H
AF143429,,8,11,14,2005,A,F,$0 ,,History,H,H
AF148588,6,12,14,14,2005,A,F,$0 ,,History,H,H
AF183228,5,7,18,14,2006,A,F,$0 ,,History,H,H
AF64484,2,5,5,6,2006,A,F,$0 ,,History,H,H
AF853604,55,70,85,52,2006,A,F,$0 ,,History,H,H
AF167887,,9,16,7,2007,A,F,$0 ,,History,H,H
AF32152,16,32,30,27,2007,A,F,$0 ,,History,H,H
AF9390,2,9,6,5,2007,A,F,$0 ,,History,H,H
AF117876,8,9,8,11,2008,A,F,$0 ,,History,H,H
AF128697,5,12,9,10,2008,A,F,$0 ,,History,H,H
AF133706,6,13,12,13,2008,A,F,$0 ,,History,H,H
AF178280,,12,17,8,2008,A,F,$0 ,,History,H,H
AF183095,,16,18,7,2008,A,F,$0 ,,History,H,H
AF25928,7,12,25,15,2008,A,F,$0 ,,History,H,H
AF116658,,5,9,11,2009,A,F,$0 ,,History,H,H
AF147390,10,12,11,14,2009,A,F,$0 ,,History,H,H
AF167315,,16,15,7,2009,A,F,$0 ,,History,H,H
AF337391,,33,24,23,2009,A,F,$0 ,,History,H,H
AF528966,,30,33,52,2009,A,F,$0 ,,History,H,H
AF65271,5,6,5,5,2009,A,F,$0 ,,History,H,H
AF763530,48,76,58,24,2009,A,F,$0 ,,History,H,H
AF103493,5,8,6,10,2010,A,F,$0 ,,History,H,H
AF122546,,12,12,12,2010,A,F,$0 ,,History,H,H
AF138403,4,5,13,10,2010,A,F,$0 ,,History,H,H
AF189889,6,15,18,18,2010,A,F,$0 ,,History,H,H
AF24217,6,16,13,24,2010,A,F,$0 ,,History,H,H
AF247876,8,14,19,24,2010,A,F,$0 ,,History,H,H
AF269501,,19,26,12,2010,A,F,$0 ,,History,H,H
AF313362,14,23,31,29,2010,A,F,$0 ,,History,H,H
AF59079,,5,5,5,2010,A,F,$0 ,,History,H,H
AF73439,6,7,5,7,2010,A,F,$0 ,,History,H,H
AF107085,8,8,10,5,2011,A,F,$0 ,,History,H,H
AF144674,,14,8,9,2011,A,F,$0 ,,History,H,H
AF189766,7,18,9,4,2011,A,F,$0 ,,History,H,H
AF264838,11,26,26,9,2011,A,F,$0 ,,History,H,H
AF414685,27,41,39,,2011,A,F,$0 ,,History,H,H
AF88247,,7,7,8,2011,A,F,$0 ,,History,H,H
AF103321,5,10,10,,2012,A,F,$0 ,,History,H,H
AF115463,11,10,9,,2012,A,F,$0 ,,History,H,H
AF134105,10,13,3,,2012,A,F,$0 ,,History,H,H
AF15321,6,14,15,,2012,A,F,$0 ,,History,H,H
AF209368,8,20,15,,2012,A,F,$0 ,,History,H,H
AF21665,7,14,21,,2012,A,F,$0 ,,History,H,H
AF302114,12,30,22,,2012,A,F,$0 ,,History,H,H
AF391589,15,39,29,,2012,A,F,$0 ,,History,H,H
AF91848,9,7,6,,2012,A,F,$0 ,,History,H,H
AF179885,6,17,,,2013,A,F,$0 ,,History,H,H
AF62883,2,6,,,2013,A,F,$0 ,,History,H,H
AF318800,18,29,31,19,1962,A,F,$0 ,,Language & Literature,H,H
AF279141,,18,20,27,1964,A,F,$0 ,,Language & Literature,H,H
AF249013,,21,21,24,1965,A,F,$0 ,,Language & Literature,H,H
AF141655,4,8,9,14,1966,A,F,$0 ,,Language & Literature,H,H
AF186474,8,16,18,16,1979,A,F,$0 ,,Language & Literature,H,H
AF687833,22,33,31,68,1979,A,F,$0 ,,Language & Literature,H,H
AF141441,6,13,14,12,1983,A,F,$0 ,,Language & Literature,H,H
AF182051,,10,18,15,1984,A,F,$0 ,,Language & Literature,H,H
AF511039,21,45,51,44,1987,A,F,$0 ,,Language & Literature,H,H
AF106275,10,9,9,9,1992,A,F,$0 ,,Language & Literature,H,H
AF119245,,8,9,11,1994,A,F,$0 ,,Language & Literature,H,H
AF498950,23,47,49,43,1994,A,F,$0 ,,Language & Literature,H,H
AF93144,,9,8,8,1994,A,F,$0 ,,Language & Literature,H,H
AF214778,8,13,21,17,1996,A,F,$0 ,,Language & Literature,H,H
AF368914,12,36,34,23,1996,A,F,$0 ,,Language & Literature,H,H
AF83743,,8,6,7,1996,A,F,$0 ,,Language & Literature,H,H
AF14630,7,14,13,13,1997,A,F,$0 ,,Language & Literature,H,H
AF18310,14,18,18,18,1997,A,F,$0 ,,Language & Literature,H,H
AF184513,10,18,12,12,1997,A,F,$0 ,,Language & Literature,H,H
AF273629,7,27,26,21,1997,A,F,$0 ,,Language & Literature,H,H
AF279718,11,19,21,27,1997,A,F,$0 ,,Language & Literature,H,H
AF189640,,5,18,13,1998,A,F,$0 ,,Language & Literature,H,H
AF195801,5,8,10,19,1998,A,F,$0 ,,Language & Literature,H,H
AF209132,4,19,20,14,1998,A,F,$0 ,,Language & Literature,H,H
AF217643,12,17,20,21,1998,A,F,$0 ,,Language & Literature,H,H
AF374654,9,26,37,37,1998,A,F,$0 ,,Language & Literature,H,H
AF75399,,7,5,5,1998,A,F,$0 ,,Language & Literature,H,H
AF103207,8,10,9,9,1999,A,F,$0 ,,Language & Literature,H,H
AF127834,9,12,7,6,1999,A,F,$0 ,,Language & Literature,H,H
AF172106,,15,14,17,1999,A,F,$0 ,,Language & Literature,H,H
AF183081,9,18,15,14,1999,A,F,$0 ,,Language & Literature,H,H
AF22833,7,22,21,21,1999,A,F,$0 ,,Language & Literature,H,H
AF229057,7,16,22,12,1999,A,F,$0 ,,Language & Literature,H,H
AF259391,,12,25,7,1999,A,F,$0 ,,Language & Literature,H,H
AF591559,9,59,,,1999,A,F,$0 ,,Language & Literature,H,H
AF135313,,13,5,13,2000,A,F,$0 ,,Language & Literature,H,H
AF139005,13,10,9,7,2000,A,F,$0 ,,Language & Literature,H,H
AF162394,,14,15,16,2000,A,F,$0 ,,Language & Literature,H,H
AF205582,7,15,13,20,2000,A,F,$0 ,,Language & Literature,H,H
AF286668,12,28,25,24,2000,A,F,$0 ,,Language & Literature,H,H
AF527524,27,44,52,48,2000,A,F,$0 ,,Language & Literature,H,H
AF85167,,6,8,5,2000,A,F,$0 ,,Language & Literature,H,H
AF141815,6,13,13,14,2001,A,F,$0 ,,Language & Literature,H,H
AF199862,7,14,19,17,2001,A,F,$0 ,,Language & Literature,H,H
AF514545,8,51,40,16,2001,A,F,$0 ,,Language & Literature,H,H
AF739693,21,39,73,35,2001,A,F,$0 ,,Language & Literature,H,H
AF123322,,12,9,11,2002,A,F,$0 ,,Language & Literature,H,H
AF12527,5,10,12,9,2002,A,F,$0 ,,Language & Literature,H,H
AF14806,,13,12,14,2002,A,F,$0 ,,Language & Literature,H,H
AF187848,,15,18,9,2002,A,F,$0 ,,Language & Literature,H,H
AF237687,,23,7,8,2002,A,F,$0 ,,Language & Literature,H,H
AF72516,,6,7,6,2002,A,F,$0 ,,Language & Literature,H,H
AF133528,,7,13,3,2003,A,F,$0 ,,Language & Literature,H,H
AF161280,,16,11,2,2003,A,F,$0 ,,Language & Literature,H,H
AF191730,19,9,5,10,2003,A,F,$0 ,,Language & Literature,H,H
AF373737,24,37,35,29,2003,A,F,$0 ,,Language & Literature,H,H
AF381943,10,38,26,24,2003,A,F,$0 ,,Language & Literature,H,H
AF406497,4,12,25,40,2003,A,F,$0 ,,Language & Literature,H,H
AF88023,4,5,8,8,2003,A,F,$0 ,,Language & Literature,H,H
AF109351,5,10,9,7,2004,A,F,$0 ,,Language & Literature,H,H
AF119493,8,8,8,11,2004,A,F,$0 ,,Language & Literature,H,H
AF135317,6,13,13,12,2004,A,F,$0 ,,Language & Literature,H,H
AF172637,,17,11,15,2004,A,F,$0 ,,Language & Literature,H,H
AF281627,,26,25,28,2004,A,F,$0 ,,Language & Literature,H,H
AF296721,,14,22,29,2004,A,F,$0 ,,Language & Literature,H,H
AF306515,9,21,30,25,2004,A,F,$0 ,,Language & Literature,H,H
AF312778,16,17,31,11,2004,A,F,$0 ,,Language & Literature,H,H
AF328493,8,32,19,19,2004,A,F,$0 ,,Language & Literature,H,H
AF332648,3,20,33,29,2004,A,F,$0 ,,Language & Literature,H,H
AF82806,,7,8,5,2004,A,F,$0 ,,Language & Literature,H,H
AF11501,7,11,11,6,2005,A,F,$0 ,,Language & Literature,H,H
AF163373,11,10,16,14,2005,A,F,$0 ,,Language & Literature,H,H
AF185203,11,18,5,13,2005,A,F,$0 ,,Language & Literature,H,H
AF216933,21,21,18,15,2005,A,F,$0 ,,Language & Literature,H,H
AF234991,11,22,22,23,2005,A,F,$0 ,,Language & Literature,H,H
AF248738,10,21,24,21,2005,A,F,$0 ,,Language & Literature,H,H
AF255419,10,21,25,25,2005,A,F,$0 ,,Language & Literature,H,H
AF257351,9,14,21,25,2005,A,F,$0 ,,Language & Literature,H,H
AF261591,6,15,26,8,2005,A,F,$0 ,,Language & Literature,H,H
AF666232,22,52,49,66,2005,A,F,$0 ,,Language & Literature,H,H
AF11208190,540,"1,120",610,400,2006,A,F,$0 ,,Language & Literature,H,H
AF148195,7,13,14,14,2006,A,F,$0 ,,Language & Literature,H,H
AF241028,7,13,24,17,2006,A,F,$0 ,,Language & Literature,H,H
AF244982,,22,24,20,2006,A,F,$0 ,,Language & Literature,H,H
AF372553,26,24,37,13,2006,A,F,$0 ,,Language & Literature,H,H
AF67961,5,5,6,5,2006,A,F,$0 ,,Language & Literature,H,H
AF71501,4,7,7,5,2006,A,F,$0 ,,Language & Literature,H,H
AF92864,,9,9,9,2006,A,F,$0 ,,Language & Literature,H,H
AF101879,,7,8,10,2007,A,F,$0 ,,Language & Literature,H,H
AF123176,12,11,11,7,2007,A,F,$0 ,,Language & Literature,H,H
AF131216,3,10,12,13,2007,A,F,$0 ,,Language & Literature,H,H
AF174843,4,17,7,4,2007,A,F,$0 ,,Language & Literature,H,H
AF181063,6,11,10,18,2007,A,F,$0 ,,Language & Literature,H,H
AF223268,,17,10,22,2007,A,F,$0 ,,Language & Literature,H,H
AF229533,10,15,22,15,2007,A,F,$0 ,,Language & Literature,H,H
AF261165,13,26,22,20,2007,A,F,$0 ,,Language & Literature,H,H
AF286882,13,27,28,26,2007,A,F,$0 ,,Language & Literature,H,H
AF83610,,6,5,8,2007,A,F,$0 ,,Language & Literature,H,H
AF105293,5,8,9,10,2008,A,F,$0 ,,Language & Literature,H,H
AF106876,9,10,8,8,2008,A,F,$0 ,,Language & Literature,H,H
AF117087,,8,11,7,2008,A,F,$0 ,,Language & Literature,H,H
AF127371,4,7,12,5,2008,A,F,$0 ,,Language & Literature,H,H
AF137305,7,13,12,12,2008,A,F,$0 ,,Language & Literature,H,H
AF142187,7,13,14,10,2008,A,F,$0 ,,Language & Literature,H,H
AF173626,8,17,15,17,2008,A,F,$0 ,,Language & Literature,H,H
AF202181,15,14,20,18,2008,A,F,$0 ,,Language & Literature,H,H
AF203578,,14,20,13,2008,A,F,$0 ,,Language & Literature,H,H
AF237633,23,18,21,21,2008,A,F,$0 ,,Language & Literature,H,H
AF239774,10,17,9,23,2008,A,F,$0 ,,Language & Literature,H,H
AF244525,8,13,20,24,2008,A,F,$0 ,,Language & Literature,H,H
AF249439,7,18,13,24,2008,A,F,$0 ,,Language & Literature,H,H
AF253716,4,9,25,6,2008,A,F,$0 ,,Language & Literature,H,H
AF262818,16,18,26,24,2008,A,F,$0 ,,Language & Literature,H,H
AF301855,13,21,26,30,2008,A,F,$0 ,,Language & Literature,H,H
AF315326,10,29,22,31,2008,A,F,$0 ,,Language & Literature,H,H
AF6243,3,6,5,5,2008,A,F,$0 ,,Language & Literature,H,H
AF72356,3,7,6,7,2008,A,F,$0 ,,Language & Literature,H,H
AF73001,,6,5,7,2008,A,F,$0 ,,Language & Literature,H,H
AF101948,6,8,10,10,2009,A,F,$0 ,,Language & Literature,H,H
AF111209,3,9,10,11,2009,A,F,$0 ,,Language & Literature,H,H
AF111594,7,11,10,11,2009,A,F,$0 ,,Language & Literature,H,H
AF128075,,8,12,10,2009,A,F,$0 ,,Language & Literature,H,H
AF13682,8,13,7,11,2009,A,F,$0 ,,Language & Literature,H,H
AF144983,,14,12,14,2009,A,F,$0 ,,Language & Literature,H,H
AF147693,8,7,12,14,2009,A,F,$0 ,,Language & Literature,H,H
AF19897,,19,15,17,2009,A,F,$0 ,,Language & Literature,H,H
AF211447,9,21,5,10,2009,A,F,$0 ,,Language & Literature,H,H
AF215692,,15,5,21,2009,A,F,$0 ,,Language & Literature,H,H
AF26382,9,26,24,25,2009,A,F,$0 ,,Language & Literature,H,H
AF278212,13,20,22,27,2009,A,F,$0 ,,Language & Literature,H,H
AF296972,10,20,29,22,2009,A,F,$0 ,,Language & Literature,H,H
AF469088,14,46,42,29,2009,A,F,$0 ,,Language & Literature,H,H
AF542293,10,24,39,54,2009,A,F,$0 ,,Language & Literature,H,H
AF54648,,4,5,5,2009,A,F,$0 ,,Language & Literature,H,H
AF82661,,8,7,7,2009,A,F,$0 ,,Language & Literature,H,H
AF93627,,9,8,7,2009,A,F,$0 ,,Language & Literature,H,H
AF104272,,10,7,5,2010,A,F,$0 ,,Language & Literature,H,H
AF11888,,5,11,5,2010,A,F,$0 ,,Language & Literature,H,H
AF124295,6,12,10,11,2010,A,F,$0 ,,Language & Literature,H,H
AF12943,,12,11,12,2010,A,F,$0 ,,Language & Literature,H,H
AF135828,8,8,7,13,2010,A,F,$0 ,for now,Language & Literature,H,H
AF149391,6,11,11,14,2010,A,F,$0 ,,Language & Literature,H,H
AF167495,5,9,13,16,2010,A,F,$0 ,,Language & Literature,H,H
AF17624,17,12,15,13,2010,A,F,$0 ,,Language & Literature,H,H
AF18923,,18,11,14,2010,A,F,$0 ,,Language & Literature,H,H
AF203725,8,20,17,16,2010,A,F,$0 ,,Language & Literature,H,H
AF21405,11,17,19,21,2010,A,F,$0 ,,Language & Literature,H,H
AF289631,12,20,24,28,2010,A,F,$0 ,,Language & Literature,H,H
AF462850,15,34,26,46,2010,A,F,$0 ,,Language & Literature,H,H
AF52749,3,5,5,5,2010,A,F,$0 ,,Language & Literature,H,H
AF548330,26,54,49,44,2010,A,F,$0 ,,Language & Literature,H,H
AF66408,6,6,6,6,2010,A,F,$0 ,,Language & Literature,H,H
AF102372,,10,8,7,2011,A,F,$0 ,,Language & Literature,H,H
AF105820,3,6,10,6,2011,A,F,$0 ,,Language & Literature,H,H
AF108412,3,7,7,10,2011,A,F,$0 ,,Language & Literature,H,H
AF1111155,52,80,72,111,2011,A,F,$0 ,,Language & Literature,H,H
AF119148,,11,11,11,2011,A,F,$0 ,,Language & Literature,H,H
AF146431,6,10,14,6,2011,A,F,$0 ,,Language & Literature,H,H
AF195406,4,6,19,5,2011,A,F,$0 ,,Language & Literature,H,H
AF209140,9,14,15,20,2011,A,F,$0 ,,Language & Literature,H,H
AF218118,13,17,21,14,2011,A,F,$0 ,,Language & Literature,H,H
AF354121,22,35,30,14,2011,A,F,$0 ,,Language & Literature,H,H
AF391809,11,35,35,39,2011,A,F,$0 ,,Language & Literature,H,H
AF84522,,8,8,5,2011,A,F,$0 ,,Language & Literature,H,H
AF89861,,7,8,,2011,A,F,$0 ,,Language & Literature,H,H
AF922023,23,55,92,21,2011,A,F,$0 ,,Language & Literature,H,H
AF9353,4,8,8,9,2011,A,F,$0 ,,Language & Literature,H,H
AF106173,6,10,8,,2012,A,F,$0 ,,Language & Literature,H,H
AF113773,3,11,6,,2012,A,F,$0 ,,Language & Literature,H,H
AF136338,3,13,12,,2012,A,F,$0 ,,Language & Literature,H,H
AF154094,6,15,11,,2012,A,F,$0 ,,Language & Literature,H,H
AF385925,17,38,28,,2012,A,F,$0 ,,Language & Literature,H,H
AF409858,23,40,8,,2012,A,F,$0 ,,Language & Literature,H,H
AF51667,,5,3,,2012,A,F,$0 ,,Language & Literature,H,H
AF592370,23,59,46,,2012,A,F,$0 ,,Language & Literature,H,H
AF61696,6,6,4,,2012,A,F,$0 ,,Language & Literature,H,H
AF64777,,6,6,,2012,A,F,$0 ,,Language & Literature,H,H
AF78982,7,5,6,,2012,A,F,$0 ,,Language & Literature,H,H
AF82383,7,8,6,,2012,A,F,$0 ,,Language & Literature,H,H
AF91960,,7,9,1,2012,A,F,$0 ,,Language & Literature,H,H
AF156070,6,15,,,2013,A,F,$0 ,,Language & Literature,H,H
AF1580,,15,,,2013,A,F,$0 ,,Language & Literature,H,H
