Key,2014,2013,2012,2011,Start,Grade,Pay/Free/Unk/NA,APC,Note,Subject,Group,Area
PC109868,50,80,109,80,2010,C,P,$200 ,,Engineering,E&T,S
PC120886,70,100,120,100,2010,C,P,$200 ,,Engineering,E&T,S
PC125500,125,125,125,125,2010,C,P,$200 ,,Engineering,E&T,S
PC15440,9,14,15,7,2010,C,P,$200 ,,Engineering,E&T,S
PC7848,4,7,,,2013,C,P,$200 ,,Engineering,E&T,S
PC80201,60,80,80,80,2010,C,P,$200 ,,Engineering,E&T,S
PC106424,38,89,106,105,2011,C,P,$150 ,7-day turnaround,Engineering,E&T,S
PC48473,228,484,60,,2013,C,P,$100 ,,Engineering,E&T,S
PC857627,322,857,566,,2012,C,P,$100 ,,Engineering,E&T,S
PC161887,161,68,,,2013,C,P,$80 ,,Engineering,E&T,S
PC550951,140,275,550,70,2011,C,P,$80 ,4-6 day turnaround,Engineering,E&T,S
PC75667,25,75,65,,2012,C,P,$80 ,False statements,Engineering,E&T,S
PC203628,203,89,48,6,2011,C,P,$70 ,,Engineering,E&T,S
PC11656,11,,,,2014,C,P,$65 ,,Engineering,E&T,S
PC7110,7,,,,2014,C,P,$65 ,,Engineering,E&T,S
PC7699,7,,,,2014,C,P,$65 ,,Engineering,E&T,S
PC11409,11,3,,,2013,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Engineering,E&T,S
PC16968,16,5,,,2013,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Engineering,E&T,S
PC32273,32,6,,,2013,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Engineering,E&T,S
PC47152,32,47,,,2013,C,P,$50 ,,Engineering,E&T,S
PC687,6,,,,2014,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Engineering,E&T,S
PC175960,32,175,20,,2012,C,P,$40 ,,Engineering,E&T,S
PC2331,2,,,,2014,C,P,$33 ,,Engineering,E&T,S
UC11409,4,11,4,,2012,C,U,,APC missing or hidden,Engineering,E&T,S
UC12689,3,9,12,,2012,C,U,,APC hidden or missing,Engineering,E&T,S
UC12823,3,12,5,,2012,C,U,,APC missing or hidden,Engineering,E&T,S
UC131193,37,131,84,,2012,C,U,,APC hidden or missing,Engineering,E&T,S
UC14832,13,14,9,,2012,C,U,,APC hidden or missing,Engineering,E&T,S
UC1550,1,15,5,13,2011,C,U,,APC missing or hidden,Engineering,E&T,S
UC19682,7,19,6,14,2010,C,U,,APC hidden or missing,Engineering,E&T,S
UC25143,3,13,11,25,2009,C,U,,APC hidden or missing,Engineering,E&T,S
UC31430,23,31,11,,2012,C,U,,APC hidden or missing,Engineering,E&T,S
UC34355,4,14,21,34,2007,C,U,,APC hidden or missing,Engineering,E&T,S
UC40581,10,28,40,,2012,C,U,,APC hidden or missing,Engineering,E&T,S
UC59604,16,59,12,,2012,C,U,,APC hidden or missing,Engineering,E&T,S
UC6722,6,4,,,2013,C,U,,APC hidden or missing,Engineering,E&T,S
UC7963,2,7,,,2013,C,U,,APC hidden or missing,Engineering,E&T,S
UC30971,5,26,30,25,2011,C,U,,APC hidden or missing,History,H,H
PC5525,5,,,,2014,C,P,$500 ,,Language and Literature,H,H
PC3411,3,,,,2014,C,P,$400 ,,Language and Literature,H,H
PC15643,15,6,,,2013,C,P,$300 ,,Language and Literature,H,H
PC3501,3,3,,,2013,C,P,$300 ,,Language and Literature,H,H
PC9119,3,8,9,,2012,C,P,$300 ,,Language and Literature,H,H
PC5245,5,,,,2014,C,P,$220 ,,Language and Literature,H,H
PC722,7,7,,,2013,C,P,$200 ,,Language and Literature,H,H
PC102919,102,40,,,2013,C,P,$80 ,,Language and Literature,H,H
UC23177,20,23,7,,2012,C,U,,APC hidden or missing,Language and Literature,H,H
PC6894,3,6,,,2013,C,P,"$2,020 ",,Law,SS,H
PC3899,24,32,38,26,2010,C,P,"$1,500 ",,Law,SS,H
PC12419,12,8,,,2013,C,P,$700 ,,Law,SS,H
PC18393,18,6,1,,2012,C,P,$500 ,,Law,SS,H
PC22656,22,,,,2014,C,P,$500 ,,Law,SS,H
PC8590,2,8,,,2013,C,P,$80 ,False statements,Law,SS,H
UC1754,6,7,7,17,2011,C,U,,APC hidden or missing,Law,SS,H
PC8168,8,4,,,2013,C,P,$300 ,,Library Science,SS,H
PC14461,10,10,14,,2012,C,P,$200 ,,Library Science,SS,H
PC6928,6,3,,,2013,C,P,$200 ,,Library Science,SS,H
PC5392,4,5,,,2013,C,P,$80 ,False statements,Library Science,SS,H
UC11258,6,11,7,,2012,C,U,,APC missing or hidden,Library Science,SS,H
UC199947,126,199,11,,2012,C,U,,APC hidden or missing,Library Science,SS,H
FC170779,36,103,113,170,2007,C,F,$0 ,,Mathematics,M&C,S
FC340,12,16,24,34,2007,C,F,$0 ,,Mathematics,M&C,S
PC26242,13,26,24,21,2010,C,P,"$2,000 ",,Mathematics,M&C,S
PC24732,13,24,21,,2012,C,P,$700 ,,Mathematics,M&C,S
PC10177,6,10,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC10939,7,10,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC16502,16,5,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC1988,19,18,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC20205,20,13,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC43373,43,23,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC6962,6,3,,,2013,C,P,$600 ,,Mathematics,M&C,S
PC4954,4,1,,,2013,C,P,$500 ,,Mathematics,M&C,S
PC16499,6,16,15,,2012,C,P,$450 ,,Mathematics,M&C,S
PC13465,11,13,2,,2012,C,P,$400 ,,Mathematics,M&C,S
PC12847,3,6,12,,2012,C,P,$300 ,,Mathematics,M&C,S
PC53341,12,40,53,27,2011,C,P,$300 ,,Mathematics,M&C,S
PC58438,21,58,41,4,2011,C,P,$300 ,,Mathematics,M&C,S
PC14101,14,13,,,2013,C,P,$270 ,for now,Mathematics,M&C,S
PC38848,12,38,2,,2012,C,P,$270 ,for now,Mathematics,M&C,S
PC544,5,2,,,2013,C,P,$220 ,,Mathematics,M&C,S
PC5646,5,1,,,2013,C,P,$220 ,,Mathematics,M&C,S
PC5419,5,5,,,2013,C,P,$200 ,,Mathematics,M&C,S
PC41687,16,41,,,2013,C,P,$80 ,False statements,Mathematics,M&C,S
PC876,8,3,,,2013,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Mathematics,M&C,S
UC20429,3,9,5,20,2007,C,U,,APC hidden or missing,Mathematics,M&C,S
UC43109,20,43,12,,2012,C,U,,APC hidden or missing,Mathematics,M&C,S
UC90567,26,90,70,,2012,C,U,,APC hidden or missing,Mathematics,M&C,S
PC33350,22,28,33,6,2011,C,P,$700 ,,Media & Communications,H,H
PC7244,3,7,2,,2012,C,P,$400 ,,Media & Communications,H,H
PC57195,6,57,1,,2012,C,P,$90 ,,Media & Communications,H,H
FC17964,17,,,,2014,C,F,$0 ,,Medicine,M,M
FC34317,5,25,34,19,2009,C,F,$0 ,for now,Medicine,M,M
FC9754,9,,,,2014,C,F,$0 ,,Medicine,M,M
PC319,22,31,27,22,2010,C,P,"$2,700 ",,Medicine,M,M
PC3369,4,33,15,10,2010,C,P,"$2,700 ",,Medicine,M,M
PC59592,37,55,54,59,2010,C,P,"$2,700 ",,Medicine,M,M
PC68165,35,68,53,18,2011,C,P,"$2,700 ",,Medicine,M,M
PC77415,34,63,77,53,2009,C,P,"$2,700 ",,Medicine,M,M
PC86730,27,59,58,86,2010,C,P,"$2,700 ",,Medicine,M,M
PC26593,26,13,6,15,2010,C,P,"$2,300 ",,Medicine,M,M
PC51973,38,51,31,7,2011,C,P,"$2,100 ",,Medicine,M,M
PC90750,18,90,8,5,2011,C,P,"$2,100 ",,Medicine,M,M
PC3143,3,,,,2014,C,P,"$2,020 ",,Medicine,M,M
PC3974,3,3,,,2013,C,P,"$2,020 ",,Medicine,M,M
PC4289,4,4,,,2013,C,P,"$2,020 ",,Medicine,M,M
PC4900,4,4,,,2013,C,P,"$2,020 ",,Medicine,M,M
PC8555,4,8,,,2013,C,P,"$2,020 ",,Medicine,M,M
PC92137,92,43,34,23,2002,C,P,"$1,819 ",,Medicine,M,M
PC12675,5,12,7,6,2011,C,P,"$1,800 ",,Medicine,M,M
PC12885,4,12,12,0,2011,C,P,"$1,800 ",,Medicine,M,M
PC22505,18,22,18,7,2011,C,P,"$1,800 ",,Medicine,M,M
PC29652,25,29,24,10,2011,C,P,"$1,800 ",,Medicine,M,M
PC35551,20,35,28,25,2010,C,P,"$1,800 ",,Medicine,M,M
PC41366,41,28,19,5,2011,C,P,"$1,800 ",,Medicine,M,M
PC44669,44,38,18,13,2010,C,P,"$1,800 ",,Medicine,M,M
PC77130,70,77,64,55,,C,P,"$1,800 ",,Medicine,M,M
PC84733,56,84,60,19,2010,C,P,"$1,800 ",,Medicine,M,M
PC45240,32,45,14,5,2011,C,P,"$1,700 ",,Medicine,M,M
PC75822,21,64,60,75,2002,C,P,"$1,519 ",,Medicine,M,M
PC76456,22,39,60,76,2002,C,P,"$1,519 ",,Medicine,M,M
PC15977,7,12,15,,2012,C,P,"$1,500 ",,Medicine,M,M
PC2022,20,12,19,4,2011,C,P,"$1,500 ",,Medicine,M,M
PC23241,17,14,23,11,2010,C,P,"$1,500 ",,Medicine,M,M
PC25214,19,25,11,4,2011,C,P,"$1,500 ",,Medicine,M,M
PC25805,7,25,20,6,2010,C,P,"$1,500 ",,Medicine,M,M
PC28301,27,17,28,4,2011,C,P,"$1,500 ",,Medicine,M,M
PC3252,8,32,32,2,2011,C,P,"$1,500 ",,Medicine,M,M
PC3370,15,33,12,6,2010,C,P,"$1,500 ",,Medicine,M,M
PC35716,22,27,35,15,2011,C,P,"$1,500 ",,Medicine,M,M
PC43551,9,43,9,,2012,C,P,"$1,500 ",,Medicine,M,M
PC45892,45,41,20,9,2010,C,P,"$1,500 ",,Medicine,M,M
PC48558,19,48,48,6,2012,C,P,"$1,500 ",,Medicine,M,M
PC5092,50,49,17,12,2010,C,P,"$1,500 ",,Medicine,M,M
PC84903,33,84,84,84,2010,C,P,"$1,500 ",,Medicine,M,M
PC15153,9,9,15,,2012,C,P,"$1,300 ",,Medicine,M,M
PC24307,4,23,24,7,2010,C,P,"$1,300 ",,Medicine,M,M
PC25791,25,15,19,10,2011,C,P,"$1,300 ",,Medicine,M,M
PC7540,29,75,,,2013,C,P,"$1,300 ",,Medicine,M,M
PC24352,19,17,24,,2012,C,P,"$1,200 ",,Medicine,M,M
PC27989,27,13,14,3,2011,C,P,"$1,200 ",,Medicine,M,M
PC32549,25,32,,,2013,C,P,"$1,200 ",,Medicine,M,M
PC34264,34,11,25,,2012,C,P,"$1,200 ",,Medicine,M,M
PC34291,9,21,34,25,2010,C,P,"$1,200 ",,Medicine,M,M
PC80539,37,61,80,13,2011,C,P,"$1,200 ",,Medicine,M,M
PC11125,8,11,8,,2012,C,P,"$1,000 ",,Medicine,M,M
PC18227,13,15,18,2,2011,C,P,"$1,000 ",,Medicine,M,M
PC19353,12,19,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC21144,17,21,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC21242,18,21,17,,2012,C,P,"$1,000 ",,Medicine,M,M
PC22104,22,21,18,,2012,C,P,"$1,000 ",,Medicine,M,M
PC22194,15,22,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC22379,22,21,10,8,2011,C,P,"$1,000 ",,Medicine,M,M
PC22778,14,21,22,6,2011,C,P,"$1,000 ",,Medicine,M,M
PC22790,22,5,4,,2012,C,P,"$1,000 ",,Medicine,M,M
PC229,22,11,11,,2012,C,P,"$1,000 ",,Medicine,M,M
PC23295,15,23,19,11,2010,C,P,"$1,000 ",,Medicine,M,M
PC23938,20,23,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC2468,17,24,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC2574,6,25,6,,2012,C,P,"$1,000 ",,Medicine,M,M
PC26963,12,26,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC32844,13,32,14,2,2011,C,P,"$1,000 ",,Medicine,M,M
PC33233,26,33,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC35727,28,35,28,2,2011,C,P,"$1,000 ",,Medicine,M,M
PC37954,35,37,35,19,2010,C,P,"$1,000 ",,Medicine,M,M
PC38774,14,38,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC42161,13,42,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC4331,12,43,1,,2012,C,P,"$1,000 ",,Medicine,M,M
PC4672,15,46,4,,2012,C,P,"$1,000 ",,Medicine,M,M
PC4695,22,46,31,7,2011,C,P,"$1,000 ",,Medicine,M,M
PC54111,16,25,54,,2012,C,P,"$1,000 ",,Medicine,M,M
PC58222,14,58,,,2013,C,P,"$1,000 ",,Medicine,M,M
PC65446,19,65,16,6,2011,C,P,"$1,000 ",,Medicine,M,M
PC170635,170,132,64,4,2011,C,P,$919 ,,Medicine,M,M
PC23296,14,23,8,,2012,C,P,$919 ,,Medicine,M,M
PC3122,3,0,,,2013,C,P,$919 ,,Medicine,M,M
PC5499,5,0,,,2013,C,P,$919 ,,Medicine,M,M
PC7993,4,7,5,,2012,C,P,$919 ,,Medicine,M,M
PC10318,4,10,7,,2012,C,P,$900 ,,Medicine,M,M
PC11298,11,9,6,3,2011,C,P,$900 ,,Medicine,M,M
PC11942,6,7,11,6,2011,C,P,$900 ,,Medicine,M,M
PC12651,11,12,,,2013,C,P,$900 ,,Medicine,M,M
PC12898,12,12,2,,2012,C,P,$900 ,,Medicine,M,M
PC13837,10,13,5,,2011,C,P,$900 ,,Medicine,M,M
PC14722,14,8,5,,2012,C,P,$900 ,,Medicine,M,M
PC15594,4,11,15,,2012,C,P,$900 ,,Medicine,M,M
PC15666,13,15,,,2013,C,P,$900 ,,Medicine,M,M
PC15834,12,15,7,,2012,C,P,$900 ,,Medicine,M,M
PC16335,7,13,16,2,2011,C,P,$900 ,,Medicine,M,M
PC17594,16,10,17,2,2011,C,P,$900 ,,Medicine,M,M
PC18218,15,18,,,2013,C,P,$900 ,,Medicine,M,M
PC18390,7,18,18,0,2011,C,P,$900 ,,Medicine,M,M
PC18873,9,17,18,,2012,C,P,$900 ,,Medicine,M,M
PC209,10,18,20,17,2010,C,P,$900 ,,Medicine,M,M
PC21775,9,15,21,7,2011,C,P,$900 ,,Medicine,M,M
PC22209,,20,22,,2012,C,P,$900 ,,Medicine,M,M
PC22295,4,22,4,,2012,C,P,$900 ,,Medicine,M,M
PC22754,19,22,18,,2012,C,P,$900 ,,Medicine,M,M
PC22770,15,22,15,,2012,C,P,$900 ,,Medicine,M,M
PC23608,23,10,15,,2012,C,P,$900 ,,Medicine,M,M
PC25516,16,25,,,2013,C,P,$900 ,,Medicine,M,M
PC25878,24,25,24,,2012,C,P,$900 ,,Medicine,M,M
PC27388,7,27,16,,2012,C,P,$900 ,,Medicine,M,M
PC28293,11,28,13,,2012,C,P,$900 ,,Medicine,M,M
PC34435,5,34,,,2013,C,P,$900 ,,Medicine,M,M
PC34695,34,21,,,2013,C,P,$900 ,,Medicine,M,M
PC39564,21,39,,,2013,C,P,$900 ,,Medicine,M,M
PC44637,7,44,7,,2012,C,P,$900 ,,Medicine,M,M
PC46468,24,46,32,12,2010,C,P,$900 ,,Medicine,M,M
PC62294,62,21,42,11,2011,C,P,$900 ,,Medicine,M,M
PC786,7,6,,,2013,C,P,$900 ,,Medicine,M,M
PC7895,3,7,,,2013,C,P,$900 ,,Medicine,M,M
PC8224,4,8,1,,2012,C,P,$900 ,,Medicine,M,M
PC921,5,7,9,1,2011,C,P,$900 ,,Medicine,M,M
PC9809,4,5,9,0,2011,C,P,$900 ,,Medicine,M,M
PC21342,3,21,16,17,2007,C,P,$800 ,,Medicine,M,M
PC12756,4,12,6,,2012,C,P,$700 ,,Medicine,M,M
PC13385,8,13,,,2013,C,P,$700 ,,Medicine,M,M
PC27543,8,27,15,,2012,C,P,$700 ,,Medicine,M,M
PC7478,2,7,1,,2012,C,P,$700 ,,Medicine,M,M
PC830,5,8,,,2013,C,P,$700 ,,Medicine,M,M
PC994,4,9,6,,2012,C,P,$700 ,,Medicine,M,M
PC1768646,454,1768,1642,408,1998,C,P,$640 ,Nonsensical,Medicine,M,M
PC12883,42,85,128,1,2011,C,P,$600 ,,Medicine,M,M
PC15967,15,12,,,2013,C,P,$600 ,,Medicine,M,M
PC17302,17,17,,,2013,C,P,$600 ,,Medicine,M,M
PC18195,9,18,,,2013,C,P,$600 ,,Medicine,M,M
PC19240,15,19,,,2013,C,P,$600 ,,Medicine,M,M
PC20139,20,10,,,2013,C,P,$600 ,,Medicine,M,M
PC20293,11,20,,,2013,C,P,$600 ,,Medicine,M,M
PC22346,11,22,,,2013,C,P,$600 ,,Medicine,M,M
PC22575,22,13,,,2013,C,P,$600 ,,Medicine,M,M
PC22753,12,22,,,2013,C,P,$600 ,,Medicine,M,M
PC23310,14,23,,,2013,C,P,$600 ,,Medicine,M,M
PC24891,14,24,23,2,2011,C,P,$600 ,,Medicine,M,M
PC2947,2,,,,2014,C,P,$600 ,,Medicine,M,M
PC2955,2,,,,2014,C,P,$600 ,,Medicine,M,M
PC34147,27,34,,,2013,C,P,$600 ,,Medicine,M,M
PC36677,36,5,,,2013,C,P,$600 ,,Medicine,M,M
PC5111,5,2,,,2013,C,P,$600 ,,Medicine,M,M
PC5172,5,3,,,2013,C,P,$600 ,,Medicine,M,M
PC5729,5,1,,,2013,C,P,$600 ,,Medicine,M,M
PC6200,6,1,,,2013,C,P,$600 ,,Medicine,M,M
PC6452,6,6,,,2013,C,P,$600 ,,Medicine,M,M
PC6626,5,6,,,2013,C,P,$600 ,,Medicine,M,M
PC7262,7,,,,2014,C,P,$600 ,,Medicine,M,M
PC7709,6,7,,,2013,C,P,$600 ,,Medicine,M,M
PC7723,6,7,,,2013,C,P,$600 ,,Medicine,M,M
PC8445,6,8,,,2013,C,P,$600 ,,Medicine,M,M
PC8911,7,8,,,2013,C,P,$600 ,,Medicine,M,M
PC9286,5,9,,,2013,C,P,$600 ,,Medicine,M,M
PC9471,9,7,3,,2012,C,P,$600 ,,Medicine,M,M
PC9723,6,9,,,2013,C,P,$600 ,,Medicine,M,M
PC20249,2,10,20,6,2011,C,P,$550 ,,Medicine,M,M
PC32624,10,32,23,18,2008,C,P,$525 ,,Medicine,M,M
PC16719,16,6,,,2013,C,P,$519 ,,Medicine,M,M
PC18224,18,6,,,2013,C,P,$519 ,,Medicine,M,M
PC10409,10,5,,,2013,C,P,$500 ,,Medicine,M,M
PC12198,10,12,,,2013,C,P,$500 ,,Medicine,M,M
PC12677,2,12,,,2013,C,P,$500 ,,Medicine,M,M
PC1339,0,13,9,4,2011,C,P,$500 ,,Medicine,M,M
PC14115,14,6,,,2013,C,P,$500 ,,Medicine,M,M
PC14284,8,14,2,,2011,C,P,$500 ,,Medicine,M,M
PC14688,8,14,5,,2013,C,P,$500 ,,Medicine,M,M
PC15247,10,15,7,,2012,C,P,$500 ,,Medicine,M,M
PC17419,10,17,,,2013,C,P,$500 ,,Medicine,M,M
PC17514,11,12,17,12,2011,C,P,$500 ,,Medicine,M,M
PC24,2,1,,,2013,C,P,$500 ,,Medicine,M,M
PC24744,3,24,11,,2012,C,P,$500 ,,Medicine,M,M
PC3295,3,,,,2014,C,P,$500 ,,Medicine,M,M
PC4191,4,,,,2014,C,P,$500 ,,Medicine,M,M
PC5597,5,,,,2014,C,P,$500 ,,Medicine,M,M
PC5965,5,2,,,2013,C,P,$500 ,,Medicine,M,M
PC6522,6,4,,,2013,C,P,$500 ,,Medicine,M,M
PC711,7,2,,,2013,C,P,$500 ,,Medicine,M,M
PC7406,7,,,,2014,C,P,$500 ,,Medicine,M,M
PC7822,4,7,,,2013,C,P,$500 ,,Medicine,M,M
PC8685,8,,,,2014,C,P,$500 ,,Medicine,M,M
PC11617,6,11,,,2013,C,P,$400 ,,Medicine,M,M
PC2420,2,2,,,2013,C,P,$400 ,,Medicine,M,M
PC4130,2,4,,,2013,C,P,$400 ,,Medicine,M,M
PC7167,7,5,7,2,2011,C,P,$350 ,,Medicine,M,M
PC31466,28,5,31,10,2011,C,P,$300 ,,Medicine,M,M
PC34756,18,32,34,4,2011,C,P,$300 ,,Medicine,M,M
PC40772,8,29,40,14,2011,C,P,$300 ,,Medicine,M,M
PC6273,2,6,,,2013,C,P,$300 ,,Medicine,M,M
PC7986,7,2,,,2013,C,P,$300 ,,Medicine,M,M
PC8612,8,8,6,,2012,C,P,$300 ,,Medicine,M,M
PC9462,5,9,,,2013,C,P,$300 ,,Medicine,M,M
PC180687,90,180,144,70,2010,C,P,$285 ,,Medicine,M,M
PC1110,11,7,,,2013,C,P,$270 ,for now,Medicine,M,M
PC12381,10,12,,,2013,C,P,$270 ,for now,Medicine,M,M
PC17125,10,17,,,2013,C,P,$270 ,for now,Medicine,M,M
PC18359,18,14,,,2013,C,P,$270 ,for now,Medicine,M,M
PC43953,25,43,,,2013,C,P,$270 ,for now,Medicine,M,M
PC6683,6,5,,,2013,C,P,$270 ,for now,Medicine,M,M
PC8305,6,8,1,,2012,C,P,$270 ,for now,Medicine,M,M
PC1111,1,,,,2014,C,P,$220 ,,Medicine,M,M
PC16695,16,3,,,2013,C,P,$220 ,,Medicine,M,M
PC3237,3,1,,,2013,C,P,$220 ,,Medicine,M,M
PC4841,4,,,,2014,C,P,$220 ,,Medicine,M,M
PC76,7,2,,,2013,C,P,$220 ,,Medicine,M,M
PC24734,4,24,,,2013,C,P,$200 ,,Medicine,M,M
PC53666,53,17,,,2013,C,P,$200 ,,Medicine,M,M
PC5484,5,,,,2014,C,P,$200 ,,Medicine,M,M
PC6220,6,5,,,2013,C,P,$200 ,,Medicine,M,M
PC82945,19,52,57,82,2005,C,P,$200 ,,Medicine,M,M
PC85101,81,85,,,2013,C,P,$107 ,,Medicine,M,M
PC6324,4,6,5,1,2011,C,P,$100 ,,Medicine,M,M
PC25819,4,25,20,,2012,C,P,$80 ,False statements,Medicine,M,M
PC44825,30,44,,,2013,C,P,$80 ,False statements,Medicine,M,M
PC468431,468,327,117,,2012,C,P,$80 ,,Medicine,M,M
PC61960,45,40,61,14,2011,C,P,$80 ,4-6 day turnaround,Medicine,M,M
PC10211,10,5,,,2013,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Medicine,M,M
PC120879,54,100,120,25,2011,C,P,$50 ,,Medicine,M,M
PC14737,14,8,,,2013,C,P,$50 ,""" we do not reject any paper.""--10 day review;",Medicine,M,M
UC10415,10,9,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC107171,19,79,78,107,2009,C,U,,APC hidden or missing,Medicine,M,M
UC11808,4,9,7,11,2009,C,U,,APC missing or hidden,Medicine,M,M
UC120351,30,105,120,120,2010,C,U,,APC missing or hidden,Medicine,M,M
UC12349,2,12,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC12784,7,11,12,5,2011,C,U,,APC missing or hidden,Medicine,M,M
UC13993,2,13,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC14462,14,11,1,,2012,C,U,,APC hidden or missing,Medicine,M,M
UC1528,15,9,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC16183,16,3,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC16654,7,16,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC167512,44,167,11,,2012,C,U,,APC hidden or missing,Medicine,M,M
UC175761,120,175,105,31,2011,C,U,,APC hidden or missing,Medicine,M,M
UC180956,89,180,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC20595,13,14,20,,2011,C,U,,APC hidden or missing,Medicine,M,M
UC2136,3,21,10,,2012,C,U,,APC hidden or missing,Medicine,M,M
UC2835,7,28,20,18,2011,C,U,,APC hidden or missing,Medicine,M,M
UC33137,7,21,30,33,2011,C,U,,APC hidden or missing,Medicine,M,M
UC33687,6,22,33,25,2006,C,U,,APC hidden or missing,Medicine,M,M
UC3439,3,2,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC35891,16,35,26,17,2010,C,U,,APC hidden or missing,Medicine,M,M
UC37644,18,37,4,,2012,C,U,,APC hidden or missing,Medicine,M,M
UC40893,16,28,40,28,2011,C,U,,APC hidden or missing,Medicine,M,M
UC41575,16,41,32,17,,C,U,,APC hidden or missing,Medicine,M,M
UC47706,3,6,29,47,2011,C,U,,APC hidden or missing,Medicine,M,M
UC513,2,5,5,,2012,C,U,,APC hidden or missing,Medicine,M,M
UC55668,15,30,55,54,2007,C,U,,APC hidden or missing,Medicine,M,M
UC6472,2,3,2,6,2011,C,U,,APC hidden or missing,Medicine,M,M
UC658,4,6,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC8263,5,8,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC8602,4,8,,,2013,C,U,,APC hidden or missing,Medicine,M,M
UC9357,2,9,,,2013,C,U,,APC hidden or missing,Medicine,M,M
PC445253,445,348,,,2013,C,P,$100 ,,Miscellany,Gen,G
PC140550,120,140,,,2012,C,P,$75 ,,Miscellany,Gen,G
PC321232,107,321,79,,2012,C,P,$30 ,,Miscellany,Gen,G
UC1230618,1230,1000,1000,1000,2010,C,U,,APC hidden or missing,Miscellany,Gen,G
UC13304,6,13,7,,2012,C,U,,APC hidden or missing,Miscellany,Gen,G
UC200259,89,200,161,158,2009,C,U,,APC hidden or missing,Miscellany,Gen,G
UC41355,28,41,,,2013,C,U,,APC hidden or missing,Miscellany,Gen,G
UC77232,11,77,43,,2012,C,U,,APC hidden or missing,Miscellany,Gen,G
PC5901,5,,,,2014,C,P,$500 ,,Philosophy,H,H
PC6716,2,6,,,2013,C,P,$300 ,,Philosophy,H,H
PC7410,7,5,,,2013,C,P,$200 ,,Philosophy,H,H
FC13947,13,,,,2014,C,F,$0 ,,Physics,Sci,S
FC28752,10,28,6,,2012,C,F,$0 ,,Physics,Sci,S
PC17416,3,17,16,,2012,C,P,$900 ,,Physics,Sci,S
PC47635,12,47,45,12,2010,C,P,$900 ,,Physics,Sci,S
PC11978,11,9,,,2013,C,P,$600 ,,Physics,Sci,S
PC12368,3,12,,,2013,C,P,$600 ,,Physics,Sci,S
PC7350,4,7,,,2013,C,P,$600 ,,Physics,Sci,S
PC6753,6,,,,2014,C,P,$519 ,,Physics,Sci,S
PC7858,2,7,7,5,2010,C,P,$519 ,,Physics,Sci,S
PC1453,13,14,,,2013,C,P,$500 ,,Physics,Sci,S
PC22744,13,22,19,6,2011,C,P,$500 ,,Physics,Sci,S
PC55954,17,55,48,30,2011,C,P,$500 ,,Physics,Sci,S
PC11128,3,11,4,,2012,C,P,$400 ,,Physics,Sci,S
PC14184,4,14,8,,2012,C,P,$400 ,,Physics,Sci,S
PC17867,5,17,2,,2012,C,P,$400 ,,Physics,Sci,S
PC18179,7,18,11,,2012,C,P,$400 ,,Physics,Sci,S
PC849,4,8,3,,2012,C,P,$400 ,,Physics,Sci,S
PC18158,6,11,18,2,2011,C,P,$300 ,,Physics,Sci,S
PC21164,9,17,21,2,2011,C,P,$300 ,,Physics,Sci,S
PC47469,20,24,47,25,2011,C,P,$300 ,,Physics,Sci,S
PC12175,7,12,,,2013,C,P,$270 ,for now,Physics,Sci,S
PC18816,15,18,,,2013,C,P,$270 ,for now,Physics,Sci,S
PC2390,2,,,,2014,C,P,$270 ,for now,Physics,Sci,S
PC60756,19,60,2,,2012,C,P,$270 ,for now,Physics,Sci,S
PC7987,4,7,,,2013,C,P,$270 ,for now,Physics,Sci,S
PC846,8,6,,,2013,C,P,$270 ,for now,Physics,Sci,S
PC2427,2,,,,2014,C,P,$220 ,,Physics,Sci,S
